seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
493990,1,3.25,73.12,23.51,1.48,0.67,6.61
188225,1,13.45,113.12,19.27,1.16,0.12,7.82
329861,1,6.35,167.19,26.57,1.17,2.63,8.64
660599,1,5.45,106.09,20.78,0.60,3.51,11.65
144524,1,6.45,58.81,23.65,1.12,1.72,7.79
677702,1,5.80,79.31,17.98,1.49,18.24,6.01
103402,1,8.95,127.15,23.43,1.18,3.50,8.27
175185,1,3.90,114.74,28.19,0.96,0.81,8.71
587644,1,3.95,62.20,19.24,1.01,3.15,5.30
793483,1,7.90,131.72,23.11,0.89,7.28,10.21
170592,1,8.15,117.68,18.49,1.28,36.90,5.47
299992,1,7.55,189.94,25.57,1.49,0.37,7.68
925120,1,8.05,195.50,24.54,1.40,0.29,6.09
989683,1,2.95,56.07,24.45,0.92,0.14,11.30
581061,1,5.60,97.58,21.07,0.89,2.34,5.49
447038,1,6.75,112.54,21.52,1.41,1.35,8.99
346869,1,12.25,166.29,23.73,0.63,0.84,6.78
612451,1,5.40,110.27,22.88,1.42,0.38,9.05
590915,1,9.55,70.87,21.50,0.99,0.10,9.96
294753,1,5.45,75.54,21.69,1.37,0.83,7.81
22803,1,3.45,115.76,32.03,0.78,0.20,7.91
151498,1,5.15,92.08,22.85,1.19,6.93,5.25
958559,1,6.35,164.72,27.65,0.44,0.22,10.03
418154,1,3.05,104.00,32.76,0.97,0.36,8.58
482303,1,5.90,81.12,14.90,1.17,0.59,10.56
467107,1,7.70,100.05,18.22,1.42,0.22,9.91
782735,1,8.75,79.89,20.09,0.63,1.08,7.27
64956,1,8.20,188.97,24.90,0.75,1.86,7.89
82729,1,4.40,123.34,29.89,1.23,6.94,6.68
275847,1,12.00,197.19,21.30,0.86,0.24,5.95
486658,1,7.00,86.60,22.63,1.17,4.87,10.93
671124,1,5.90,85.51,20.02,1.44,1.04,11.90
490706,1,8.20,194.08,26.31,1.49,1.13,8.26
441168,1,4.30,91.57,23.19,1.32,0.82,5.51
937826,1,4.50,138.83,29.91,0.96,0.36,5.29
161018,1,4.55,100.56,25.80,0.96,0.39,5.05
571728,1,7.00,145.58,27.26,1.25,0.12,10.58
542244,1,3.30,88.59,26.86,0.90,4.53,5.77
473489,1,8.05,109.32,20.12,1.03,0.14,9.29
807597,1,6.70,192.62,28.38,1.23,0.33,7.17
266975,1,5.65,151.12,27.22,1.28,0.28,6.14
953772,1,3.65,72.97,20.26,0.41,0.63,6.49
331568,1,2.50,58.23,22.73,1.30,0.48,11.02
545004,1,13.60,177.12,22.88,0.71,2.09,8.18
520672,1,9.50,188.65,26.87,1.26,0.47,6.26
849777,1,8.75,151.13,27.19,0.56,0.86,10.31
438911,1,2.75,74.44,25.34,1.39,0.64,9.69
284558,1,6.35,134.50,25.65,0.65,2.02,11.46
21612,1,2.15,58.96,31.82,0.98,0.08,10.98
363678,1,6.75,172.27,28.21,0.61,0.53,7.22
826291,1,4.80,83.83,19.28,1.28,1.07,7.60
9916,1,2.70,55.72,28.95,1.25,0.35,9.90
896160,1,6.70,116.86,26.15,1.33,0.73,8.62
542827,1,7.65,159.60,22.53,1.40,1.08,7.68
140249,1,8.10,131.55,18.30,1.31,0.30,5.06
