seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
488584,1,6.25,151.78,27.24,0.96,0.67,11.98
508372,1,4.45,77.27,19.43,0.59,3.10,5.41
662864,1,4.30,81.53,22.04,1.33,2.74,6.65
313737,1,3.85,60.31,20.72,1.01,12.89,9.02
955623,1,7.30,98.05,18.02,1.29,8.98,10.76
521022,1,6.05,123.76,24.76,0.61,2.08,11.58
286446,1,5.05,97.12,21.55,1.24,6.25,11.85
960284,1,9.15,95.08,15.74,1.27,5.07,7.67
924808,1,8.65,131.64,19.72,0.99,0.71,5.25
499164,1,8.40,180.57,25.45,0.81,1.10,9.16
24859,1,6.45,131.00,23.36,1.44,1.04,11.07
596936,1,6.35,129.18,23.71,1.29,1.23,8.87
555198,1,4.20,57.76,19.23,1.49,0.09,7.14
148208,1,5.05,92.56,22.11,1.10,22.11,5.16
633975,1,5.85,120.43,23.63,0.52,2.64,11.04
840793,1,3.60,52.05,17.27,1.17,1.48,5.12
105897,1,8.55,174.70,22.32,0.90,10.93,6.06
723322,1,6.95,128.87,21.70,1.13,3.16,8.64
140339,1,7.35,123.96,20.25,1.21,19.68,9.58
748826,1,8.55,187.71,25.31,1.02,9.33,9.99
419114,1,5.50,105.56,22.61,0.97,1.17,8.43
6511,1,8.70,187.87,24.28,0.53,0.73,5.90
966231,1,3.55,55.09,18.10,1.01,12.19,6.75
165970,1,6.40,138.05,24.71,0.71,0.83,10.60
596042,1,7.70,153.41,25.48,1.34,1.12,11.05
181468,1,5.60,110.91,23.33,1.04,3.30,11.75
933023,1,4.15,79.97,22.51,0.16,2.55,7.97
738325,1,5.70,133.82,26.66,1.30,2.49,11.66
804360,1,4.35,61.97,18.82,1.12,5.12,6.36
432079,1,4.60,65.03,17.52,1.45,15.23,6.23
467381,1,4.10,74.20,21.31,1.10,1.65,6.99
634301,1,4.30,74.87,22.27,1.46,1.36,6.10
784763,1,5.40,75.90,17.89,0.77,3.36,7.50
